image,caption
2439813616_c9ac54cc9f.jpg,startseq boy skateboards up concrete ramp endseq#startseq man does tricks on his skateboard off ramp endseq#startseq skateboarder wearing red plaid shirt does trick off of concrete ramp endseq#startseq its almost fish eye of teenage boy skateboarding on concrete block endseq#startseq skateboard rider balancing on rock on his skateboard endseq
2676651833_3bb42bbb32.jpg,startseq little girl wearing pink shirt spins on merrygoround at park endseq#startseq young girl at playground endseq#startseq young girl on blue and yellow merrygoround with blurry background endseq#startseq children in summer clothes play on in park endseq#startseq two young girls wearing pink shirts on merrygoround at endseq
1398873613_7e3174dd6c.jpg,startseq man smiles and holds onto rope on boat endseq#startseq man wearing brown shirt is talking to man in white shirt endseq#startseq man with brown tshirt holds on to wire while another man looks on endseq#startseq two men on boat endseq#startseq two men one has white shirt and other one has on brown shirt and sunglasses endseq
3109124656_626b596d5e.jpg,startseq couple sits on floral couch while an older woman in the background smiles endseq#startseq couple sitting together on flowered sofa with an older woman endseq#startseq man and woman have their arms around each other while an older woman in orange sits next to them endseq#startseq man and woman hug on couch while another woman smiles endseq#startseq man and woman pose on couch endseq
3476237185_9389c536a3.jpg,startseq large and small dog are standing beside each other in fence endseq#startseq large black dog chases small black dog endseq#startseq large black dog over far smaller black dog endseq#startseq the big black dog is behind the little black dog endseq#startseq two black dogs are standing on the grass by wooden fence endseq
3259992722_4c5e895734.jpg,startseq crowd in square watching green man endseq#startseq gentleman in green jersey is crowd of people endseq#startseq man in jersey stands in front of large crowd endseq#startseq man with yellow and green shirt is standing in front of crowd of people endseq#startseq man in colorful jersey and cap performs for crowd in urban area endseq
1396703063_e8c3687afe.jpg,startseq man in blue shirt cowboy hat and cross walking in front of carnival or amusement park ride endseq#startseq man in hat white shirt and gold chain with cross endseq#startseq man wearing cowboy hat and gold cross around his neck endseq#startseq man wearing white shirt gold cross and cowboy hat is standing in front of roller coaster endseq#startseq man with hat is endseq
2578395598_6982734d46.jpg,startseq dog is running through park endseq#startseq little white dog runs outside their ears back in the wind endseq#startseq small white dog running endseq#startseq white dog running through the grass endseq#startseq white dog with collar is running endseq
3288274849_07ff76ee93.jpg,startseq person jumping down hill on his snowboard in the winter endseq#startseq snowboarder down stair rail endseq#startseq snowboarder goes down short hill next to stairs endseq#startseq snowboarder is going down snowy hill next to staircase behind building endseq#startseq person snowboarding on hill near snow covered stairs with buildings nearby endseq
2186367337_0ce9ce2104.jpg,startseq black dog runs through the black mud endseq#startseq dark brown dog running on muddy beach person in yellow pants following him endseq#startseq dirt dog runs down muddy shore endseq#startseq dog running and jumping in the mud with person walking behind it endseq#startseq dog runs on wet sand as man in yellow pants walks back endseq
2858903676_6278f07ee3.jpg,startseq girl takes picture of her friend who is leaning on picnic table endseq#startseq one girl is taking picture of another girl outside endseq#startseq one woman taking picture of second woman as she leans on table endseq#startseq the girls playfully pose for for each other in the park endseq#startseq two women next to picnic table endseq
3195188609_01afbe46e6.jpg,startseq bunch of men playing rugby endseq#startseq group of men running in field endseq#startseq rugby player runs with the ball whilst being by line of backs endseq#startseq soccer player with the ball on sunny day endseq#startseq rugby players running with trees and spectators in the background endseq
3294202771_e8ee78a439.jpg,startseq guy in boarding shorts is trying to do flip or handstand on the beach endseq#startseq man doing an move on the endseq#startseq man is doing back flip on beach in front of the ocean endseq#startseq man turning at the beach endseq#startseq shirtless man is doing back flip on beach endseq
2844963839_ff09cdb81f.jpg,startseq group of football players together in the middle of the field endseq#startseq group of football players wearing orange and blue uniforms gather together on the field endseq#startseq football players in blue and orange uniforms are together and hugging each other endseq#startseq football players in uniform embrace one another endseq#startseq the men in the helmets have their arms wrapped around each other endseq
2848266893_9693c66275.jpg,startseq man in white suit walks down the street holding newspaper endseq#startseq man in white suit walks outside carrying newspaper endseq#startseq man wearing white suit holding newspaper walking through the streets endseq#startseq the man holding newspaper is wearing white suit black shirt and black shoes endseq#startseq the man is wearing white suit and walking on the street endseq
2886837407_a4510ab1ef.jpg,startseq two asian children smile while hugging each other endseq#startseq two children and hug each other endseq#startseq two children hug and smile endseq#startseq two children smile for the camera endseq#startseq two kids hugging each other endseq
3104909823_0f41dd8be6.jpg,startseq pose for camera at night endseq#startseq two men dressed jackets and hats are standing on endseq#startseq two men in and hats looking at the camera endseq#startseq two men standing outside wearing jackets and caps endseq#startseq two men stand outdoors in the city night endseq
3698944019_825ef54f2f.jpg,startseq blonde toddler in white shirt and green pants standing at wooden fence endseq#startseq blond little boy is standing by fence endseq#startseq blond toddler in green through fence endseq#startseq toddler in green shorts is standing by wooden fence endseq#startseq toddler walks along fence endseq
